fc_id,em_id,similarity score,inverse score,label,asymmetry
fru-F-400475,519591210,-0.4196454187368075,-0.3767495202551932,0.0,0.04289589848161429
fru-F-500083,1261130127,-0.7166589026018956,-0.6794066558635493,0.0,0.03725224673834626
fru-F-500083,1261129711,-0.6871078014609188,-0.668562237273883,0.0,0.01854556418703579
fru-F-500115,1206114100,0.3293945285844213,0.3382203769530951,0.8,0.008825848368673783
fru-F-500115,1173745330,0.3127137777084792,0.2937300822109994,0.8,0.018983695497479802
fru-F-500297,1051630846,0.3082977960801412,0.3680311300957153,0.9,0.059733334015574124
fru-F-500297,948035783,-0.8126380581269609,-0.7069834549091277,0.0,0.10565460321783315
fru-F-500435,1142011140,0.299723260332038,0.3599534728471512,0.6,0.06023021251511318
fru-F-500435,1510648834,-0.5708697017880318,-0.0051996726070397,0.0,0.5656700291809921
fru-F-500584,862705904,0.2536525268304263,0.2945018689349595,0.8,0.040849342104533226
fru-F-500584,1205090786,0.2974151818919582,0.3289766773080817,0.8,0.03156149541612352
fru-F-600168,1101133698,-0.8773984303061407,-0.8804363758888846,0.0,0.0030379455827438395
fru-F-600168,977343309,-0.7777951913884423,-0.7620148216239345,0.0,0.015780369764507807
fru-F-600186,609587511,-0.2118042394733895,-0.2621145997612198,0.0,0.050310360287830314
fru-F-600186,550280614,-0.1848609868415094,-0.2928200348092334,0.0,0.10795904796772401
fru-F-700104,1142365351,0.330073435790746,0.3990428148435061,0.8,0.06896937905276013
fru-F-700104,1173745330,0.3747436919983594,0.3499941273810875,0.8,0.024749564617271902
fru-F-700114,1224945418,-0.8809423805589504,-0.8816686294241192,0.0,0.0007262488651688104
fru-F-700114,1224258912,-0.8814668933730279,-0.8812031803667898,0.0,0.0002637130062380644
fru-F-700163,1142356576,0.3207056370213736,0.3933031597208404,0.8,0.07259752269946679
fru-F-700163,862705904,0.1981557834247673,0.1745260163438431,0.8,0.023629767080924208
fru-F-700245,1204175835,0.3565798375542092,0.3285199870910043,0.9,0.028059850463204916
fru-F-700245,1100792636,-0.8434613443168002,-0.8195719340399331,0.0,0.023889410276867085
fru-F-700257,1141337605,0.2966146467734892,0.3400733928297674,0.4,0.0434587460562782
fru-F-700257,1224258912,-0.8661811662390332,-0.8528808815535039,0.0,0.01330028468552924
fru-M-400031,1290416713,-0.825727086080809,-0.7698785407016386,0.0,0.05584854537917039
fru-M-400031,1198006801,-0.7290747346624668,-0.5552763315418072,0.0,0.17379840312065953
fru-M-400362,955464899,0.2113214034745652,0.2728203285686807,0.6,0.0614989250941155
fru-M-400362,1469403612,-0.4407446092333202,-0.415856105731182,0.5,0.024888503502138226
fru-M-400401,955464899,0.2181435393073803,0.2040486852160093,0.7,0.014094854091371012
fru-M-400401,829261936,0.118073835112469,0.1554145013992268,0.6,0.037340666286757807
fru-M-500174,266187383,-0.7435575059585764,-0.6112335085523931,0.0,0.13232399740618328
fru-M-500174,977343309,-0.7255658150211726,-0.6967579366490506,0.0,0.028807878372121953
fru-M-500374,737832306,-0.494051742017866,-0.6283581339559918,0.0,0.13430639193812582
fru-M-500374,1224258912,-0.8745916665594269,-0.8754783647662729,0.0,0.0008866982068460594
fru-M-500377,1100792636,-0.7437010501569972,-0.6434107399212009,0.0,0.10029031023579627
fru-M-500377,5813057274,-0.7567812329470975,-0.6471015036193034,0.0,0.10967972932779413
fru-M-500383,5813034306,-0.7300138784722471,-0.7186287173954612,0.5,0.011385161076785888
fru-M-500383,1205090786,0.2494247191654224,0.237641278680982,0.7,0.011783440484440383
fru-M-700067,1228683492,-0.767183979802348,-0.5237169162550402,0.0,0.24346706354730774
fru-M-700067,550617370,-0.3902071677138173,-0.5474334014503219,0.0,0.15722623373650463
fru-M-700270,1204175835,0.1844882086871381,0.1839994514037748,0.9,0.0004887572833633114
fru-M-700270,1510648834,-0.6597259519800344,-0.5678824034621799,0.3,0.09184354851785448
G0239-F-000001,300972942,0.5281743310796015,0.4709389156333456,1.0,0.05723541544625593
G0239-F-000001,5813068729,0.5152910386986207,0.4924743100070921,1.0,0.02281672869152862
G0239-F-000003,300972942,0.5668231584219463,0.517888427736689,1.0,0.04893473068525733
G0239-F-000003,5813068729,0.5698827623721984,0.5353286458598465,1.0,0.03455411651235185
G0239-F-000005,300972942,0.5958767571038261,0.5408629510304425,1.0,0.055013806073383686
G0239-F-000005,5813068729,0.594635267956254,0.5575078488754853,1.0,0.037127419080768664
G0239-F-000007,300972942,0.5185628077016659,0.4737030750619841,1.0,0.04485973263968174
G0239-F-000007,5813068729,0.5135983234943614,0.4614132915337791,1.0,0.05218503196058233
G0239-F-000008,300972942,0.4728494174753922,0.4273599579913276,1.0,0.04548945948406463
G0239-F-000008,267896360,0.0736616783012536,0.1773251050237693,0.0,0.1036634267225157
G0239-F-000009,5813068729,0.4754352097723557,0.4855965281534334,1.0,0.0101613183810777
G0239-F-000009,300972942,0.4979357955067144,0.4807930419610378,1.0,0.017142753545676626
G0239-F-000011,676573560,-0.4699866494192237,-0.5126004139312608,0.0,0.04261376451203708
G0239-F-000011,636667489,-0.6512602623074479,-0.3647570277432355,0.0,0.28650323456421245
G0239-F-000012,300972942,0.4616887355300005,0.4459727469941619,1.0,0.01571598853583861
G0239-F-000012,5813068729,0.4585583219869447,0.4612018321421799,1.0,0.002643510155235229
G0239-F-000013,300972942,0.4934136582459022,0.4595622266014829,1.0,0.03385143164441934
G0239-F-000013,5813068729,0.4908744916201111,0.4708910792897163,1.0,0.0199834123303948
Gad1-F-001409,1610224198,-0.881988558087475,-0.8855186363401452,0.0,0.0035300782526701546
Gad1-F-001409,1641250106,-0.8805948144736944,-0.8860778397795811,0.0,0.005483025305886735
Gad1-F-101173,5813020585,0.404162224430693,0.4317620186387945,0.0,0.02759979420810149
Gad1-F-101173,5813020455,0.4365736320363102,0.4320973999025503,0.0,0.0044762321337599165
Gad1-F-200227,5813022201,0.4097892939294245,0.397676928706193,0.8,0.012112365223231503
Gad1-F-200227,860983686,0.375262465757651,0.4210753424142284,0.8,0.045812876656577406
Gad1-F-300153,1224258912,-0.8800276637252797,-0.8811686937421738,0.0,0.001141030016894029
Gad1-F-300153,1224945418,-0.8812737702408238,-0.8817313306246188,0.0,0.0004575603837950748
Gad1-F-300154,517854468,0.4064670663949653,0.3635030089621025,0.8,0.0429640574328628
Gad1-F-300154,423774471,0.3983132806824507,0.400308151300783,0.8,0.0019948706183323117
Gad1-F-300275,702389193,-0.6281375016691357,-0.6348238144449107,0.0,0.006686312775774916
Gad1-F-300309,955464899,0.3701957192535079,0.3603695411710957,0.8,0.009826178082412207
Gad1-F-300309,862705904,0.2112484780443194,0.3360206515250208,0.8,0.12477217348070141
Gad1-F-301525,422682603,0.2723015191783566,0.2816154392475746,0.7,0.009313920069217996
Gad1-F-301525,1419019956,0.2729198958362294,0.2960189351419072,0.7,0.023099039305677804
Gad1-F-301704,424789697,0.3955799728574261,0.1037987866791838,0.0,0.2917811861782423
Gad1-F-301704,760686202,-0.5916531156605858,-0.6701612451524631,0.0,0.07850812949187735
Gad1-F-400259,518899665,0.145709541570251,0.2063464555566186,0.0,0.060636913986367585
Gad1-F-400259,296543992,-0.5264764827189491,-0.2288854771393271,0.0,0.297591005579622
Gad1-F-400718,1266871604,0.3636354300967918,0.4344145916502901,0.7,0.07077916155349834
Gad1-F-400718,673518025,-0.8786268246862812,-0.8793109431734194,0.0,0.00068411848713823
Gad1-F-400957,1262114202,0.5125392590457241,0.4974597866750918,0.6,0.015079472370632285
Gad1-F-400957,1261423370,0.4636494034906726,0.388809466541299,0.6,0.07483993694937358
Gad1-F-402516,829261936,0.3533272948359736,0.3668646320166218,0.9,0.013537337180648201
Gad1-F-402516,862705904,0.4390151417276839,0.514856447788829,0.9,0.07584130606114509
Gad1-F-500136,946641153,-0.6621544848472644,-0.644448761916214,0.0,0.017705722931050327
Gad1-F-500136,1290416713,-0.5290437109293213,-0.3442977269286911,0.0,0.18474598400063025
Gad1-F-500365,613719036,0.4291986467730668,0.4857180329331055,0.8,0.05651938616003871
Gad1-F-500365,768555687,0.4708951574317556,0.4820530919595352,0.8,0.011157934527779634
Gad1-F-500524,1173045815,0.3102453127431223,0.3169385672471814,0.9,0.00669325450405911
Gad1-F-500524,1141337605,0.2505990264672081,0.2998557114899378,0.9,0.049256685022729674
Gad1-F-500559,5813022201,0.3372954976043243,0.2982911129732631,0.7,0.039004384631061206
Gad1-F-500559,1171690479,0.1144862345939813,0.200197554166036,0.9,0.08571131957205469
Gad1-F-502126,1142365351,0.3622874446912489,0.4004403890240977,0.9,0.03815294433284877
Gad1-F-502126,956138930,0.3785711993503995,0.3732167800898274,0.9,0.005354419260572119
Gad1-F-600109,1670278227,-0.7617758656023459,-0.819383336223925,0.0,0.057607470621579115
Gad1-F-600109,1510648834,-0.7033595142245669,-0.6328394871102647,0.0,0.07052002711430216
Gad1-F-600115,946641153,-0.6557913153068754,-0.5674826757363145,0.0,0.0883086395705609
Gad1-F-600345,922810839,-0.7981338736051873,-0.604703274547247,0.0,0.19343059905794024
Gad1-F-600345,5813077405,-0.5426545529256611,-0.6623248496813937,0.0,0.1196702967557326
Gad1-F-601324,5812980638,-0.1115510459972853,-0.1797562498490026,0.0,0.0682052038517173
Gad1-F-601324,1172372382,0.2778138214111241,0.1441068164262512,0.0,0.1337070049848729
Gad1-F-700131,613719036,0.451459621169587,0.4610867103775299,0.8,0.009627089207942918
Gad1-F-700131,673085197,0.3948825327605211,0.386915345804271,0.8,0.007967186956250094
Gad1-F-800094,1198330641,-0.839674049746636,-0.5118770040954239,0.0,0.32779704565121204
Gad1-F-800094,1290416713,-0.8399034465970712,-0.6390674136148426,0.0,0.20083603298222852
Gad1-F-900001,1290416713,-0.8142401550970187,-0.5577784042040025,0.0,0.25646175089301626
Gad1-F-900001,5813026366,-0.7458645055448945,-0.724316561954026,0.0,0.021547943590868424
Gad1-F-900194,1448929233,-0.7022046424365878,-0.5332569003298786,0.0,0.16894774210670915
Gad1-F-900194,1193560072,-0.8783723834165058,-0.8798496962561457,0.0,0.0014773128396399215
TH-F-000101,331662710,0.4526126678356968,0.3670335777045833,1.0,0.08557909013111353
TH-F-000101,421641859,0.0158342338798997,0.0518822947432081,0.0,0.036048060863308404
TH-F-100083,329970706,-0.1258430401113479,-0.0238656399975467,0.0,0.10197740011380119
TH-F-100099,329970706,-0.0805568226163414,0.0069758202016862,0.4,0.0875326428180276
TH-F-200030,328943204,0.2870179243697012,0.2688728138251242,0.4,0.018145110544577014
TH-F-200030,203253253,-0.0179567508658056,-0.0364744482991365,0.4,0.0185176974333309
TH-F-200033,517514142,0.3739254382356782,0.412878850428407,0.9,0.0389534121927288
TH-F-200033,608922563,0.1657616455536738,0.3102155125873657,0.0,0.1444538670336919
TH-F-200081,330268940,0.1353389012333618,0.1284872783604233,0.0,0.006851622872938501
TH-F-300020,484911954,-0.230088891111011,-0.0998589097656526,0.0,0.1302299813453584
TH-F-300020,1048172314,-0.2871815369924423,-0.4224375767341589,0.0,0.13525603974171657
TH-F-300073,328943204,0.2117791690327684,0.2945979148878021,0.6,0.08281874585503374
TH-F-300073,361040812,-0.092949867251774,-0.0388688079029866,0.0,0.054081059348787396
TH-F-700001,418969956,-0.8295210434145018,-0.6214337827074243,0.0,0.2080872607070775
TH-F-700001,297166053,-0.5266797241409197,-0.4299363024747433,0.0,0.09674342166617639
TH-F-700004,643830129,-0.7616609381362546,-0.5910730433316912,0.0,0.17058789480456338
TH-F-700004,5813089803,-0.7527672147317357,-0.5951022742293407,0.0,0.157664940502395
TH-F-700016,5812982779,0.333879385857398,0.3843678701431447,0.7,0.050488484285746704
TH-F-700016,5813089803,-0.8140274362746388,-0.5136791409660707,0.0,0.3003482953085681
TH-F-700022,946645313,-0.6310221056315621,-0.4673859182395056,0.0,0.16363618739205654
TH-F-700022,981362334,-0.1665162898922534,-0.4103012592801762,0.6,0.2437849693879228
TH-M-300021,517514142,0.3090520758387322,0.2915402715236094,0.8,0.01751180431512278
TH-M-300021,5813049380,0.2329367396289809,0.2370044925950599,0.4,0.004067752966079002
TH-M-500003,580287695,-0.324648507489782,-0.155734957654334,0.0,0.168913549835448
TH-M-500003,456156825,-0.2741463786729931,-0.1088217972607409,0.0,0.16532458141225218
TH-M-600002,1224258912,-0.8499099568530516,-0.822839021471338,0.0,0.027070935381713568
TH-M-600002,1193560072,-0.8329121589697436,-0.8221463629767335,0.0,0.010765795993010085
TH-M-600003,1224595289,-0.8693205509699322,-0.852062175750094,0.0,0.017258375219838196
TH-M-600003,1224258912,-0.8642178890032405,-0.8595248865822684,0.0,0.004693002420972037
TH-M-700002,1224595289,-0.7358627789560731,-0.7316966179314593,0.0,0.004166161024613757
TH-M-700002,1224945418,-0.745519202986926,-0.7490847736635783,0.0,0.0035655706766523076
TH-M-700013,5812979156,0.1843177169359779,0.2368100660159993,0.6,0.0524923490800214
TH-M-700013,644417074,0.1872095289710633,0.2091631331528926,0.7,0.02195360418182929
TH-M-700017,604864392,-0.842358333896497,-0.8155579520548494,0.0,0.02680038184164757
TH-M-700017,454439022,-0.4197347638994477,-0.3067089650514075,0.0,0.1130257988480402
Trh-M-000099,1602402027,-0.5547606361094198,-0.4260151991095199,0.5,0.12874543699989993
Trh-M-000099,986828383,0.1747560874598251,0.2049847790600528,0.6,0.030228691600227703
Trh-M-800009,1048215779,0.4333540144105956,0.3725742012361971,1.0,0.06077981317439851
Trh-M-800009,1016835041,0.4285194309688774,0.3619580647510587,1.0,0.06656136621781872
VGlut-F-200594,5813058048,0.5449863079700238,0.4904955154919941,0.8,0.05449079247802968
VGlut-F-200594,328632707,-0.6004684185432697,-0.604638875124208,0.0,0.0041704565809382865
VGlut-F-300680,5813020585,0.5637838866371796,0.6077488999434687,0.6,0.0439650133062891
VGlut-F-300680,1322474586,0.5708127569529146,0.5733410182533327,0.6,0.0025282613004181664
VGlut-F-800070,894551935,0.2774280227279925,0.3689286416605352,0.7,0.09150061893254269
VGlut-F-800070,832357089,0.1385751542253099,0.2672607188410538,0.0,0.1286855646157439
VT0765-F-700001,613079053,-0.189528889950061,-0.1025266530049847,0.3,0.0870022369450763
VT0765-F-700001,486544396,-0.4607309497894942,-0.1977580851814739,0.0,0.2629728646080203
VT16811-F-700000,1078693835,0.3671879080303815,0.2637700479392408,0.0,0.10341786009114068
VT16811-F-700000,1729935421,-0.6298312509472923,-0.334194925486772,0.0,0.2956363254605203
VT24618-F-700000,5813058048,0.0222498412542144,0.141833439599451,0.0,0.1195835983452366
VT24618-F-700000,299082033,-0.1006542750112606,-0.0848559155927029,0.0,0.0157983594185577
VT38815-F-700000,799586652,0.3514779606418248,0.2604022049695199,0.0,0.09107575567230491
VT38815-F-700000,1640555311,-0.6501547217172913,-0.5963863447815587,0.0,0.053768376935732554
VT38815-F-700001,799586652,0.3034468839617626,0.2152909807025811,0.0,0.08815590325918152
VT38815-F-700001,485745069,-0.8128610731904582,-0.6467941415095038,0.0,0.16606693168095443
VT43401-F-700002,575768294,-0.5140185358104553,-0.5159941227360761,0.0,0.0019755869256208314
VT43401-F-700002,5813020673,-0.373646091175553,-0.1934759654287433,0.0,0.18017012574680968
VT50245-F-700000,5813058316,-0.079395583889066,0.0259230572107828,0.0,0.10531864109984879
VT50245-F-700000,700486220,-0.2554404102383814,-0.1349569833535284,0.0,0.12048342688485297
VT50245-F-700001,612414168,-0.4022310394748543,-0.2031150939328382,0.0,0.1991159455420161
VT50245-F-700001,674807824,-0.308893931847995,-0.2445572614830562,0.0,0.06433667036493881
VT50733-F-700000,919763043,-0.3937563204015597,-0.402468732186036,0.0,0.008712411784476293
VT50733-F-700000,519046655,0.0927033803117916,-0.2875189968875595,0.0,0.3802223771993511
VT58722-F-700000,549282467,-0.156776197193028,-0.0325292717050438,0.6,0.12424692548798419
VT58722-F-700000,326253554,-0.0241832101519989,-0.1518249234895502,0.4,0.1276417133375513
VT58722-F-700001,673509195,0.1550140192742809,0.2591842473071221,0.0,0.10417022803284118
VT58722-F-700001,946990515,-0.6132996406761951,-0.7473949254393176,0.0,0.1340952847631225
VT5948-F-700000,422725634,0.3748173311518716,0.2707886945940037,0.8,0.10402863655786793
VT5948-F-700000,519279166,-0.3507262835991639,-0.3331645621295985,0.0,0.017561721469565417
VT5948-F-700001,422725634,0.3618142889945156,0.2891718720553762,0.6,0.07264241693913942
VT5948-F-700001,736174181,-0.3168602979870511,-0.1583341474660713,0.0,0.15852615052097982
Cha-F-000088,1640909284,0.552663638952782,0.250494038459656,0.6,0.302169600493126
Cha-F-400237,1135441187,0.5493660011194337,0.4725682447653594,0.5,0.07679775635407426
Trh-M-200043,1671620613,0.5718218965667498,0.1410518481357916,0.0,0.4307700484309581
Trh-F-100001,5813062858,0.5827500944791939,0.4247931371791822,0.7,0.1579569573000117
Cha-F-000088,1699974843,0.4742640625762057,0.2496414595029558,0.6,0.22462260307324988
Cha-F-000088,1704347707,0.4470786674418123,0.2537072561264827,0.6,0.1933714113153296
VGlut-F-400757,1640922516,0.4934534397239933,0.2505213341888282,0.0,0.2429321055351651
VGlut-F-200392,792326206,0.5597423896469801,0.378878253315652,0.6,0.18086413633132808
Cha-F-000088,5813055277,0.4580923674966537,0.2345260011932864,0.6,0.22356636630336732
Cha-F-000088,5813056598,0.4609619603939048,0.2694601843591657,0.6,0.1915017760347391
Cha-F-200299,1135441187,0.5729619026373229,0.5231247908268476,0.6,0.04983711181047534
VGlut-F-500876,1640922516,0.5475223690421255,0.2669824254665678,0.0,0.28053994357555767
VGlut-F-400898,1640922516,0.4638071085013991,0.2855976266514313,0.0,0.17820948184996782
VGlut-F-500876,1667251683,0.5352197967249525,0.2845804757679336,0.0,0.25063932095701885
Trh-M-100024,5813049824,0.4245393746441129,0.2345552114449313,0.7,0.1899841631991816
Trh-M-500163,862671913,0.4114641856885985,0.2845428432902233,0.6,0.12692134239837521
VGlut-F-400186,1640922516,0.4843254458895107,0.2582070506276684,0.0,0.2261183952618423
VGlut-F-500335,1640922516,0.4195979330267211,0.2255726450723408,0.0,0.19402528795438032
Trh-M-100024,5813020684,0.2787443087202142,0.0879517865230245,0.4,0.19079252219718973
VGlut-F-700541,1640922516,0.4606062709272646,0.2329169535444906,0.0,0.22768931738277398
TH-F-200026,330640044,0.4824870595623413,0.3696070027587463,0.0,0.11288005680359497
Trh-M-300140,1008024276,0.2393462031717668,0.1568270437087314,0.6,0.0825191594630354
Trh-M-400023,953414780,0.4406682242737147,0.3029583948592049,0.6,0.13770982941450982
Trh-M-100024,5813055834,0.3471809913216791,0.1978961015004475,0.7,0.14928488982123161
VGlut-F-500876,1669924220,0.4810300231295735,0.27858858077345,0.0,0.2024414423561235
Trh-M-100024,946308203,0.3667099203357741,0.2241929851412561,0.7,0.142516935194518
TH-F-000012,328533761,0.4969424262849477,0.4896557452310717,1.0,0.007286681053876032
TH-F-100036,5812980529,0.4412621127974098,0.5054012640326141,0.7,0.0641391512352043
Trh-M-500163,953410147,0.414913033730396,0.380767441814153,0.6,0.034145591916243
Trh-M-500163,768555687,0.3398706862271043,0.2049708425505215,0.6,0.1348998436765828
VGlut-F-800130,1671257931,0.3500665543942882,0.3561593244777047,0.6,0.006092770083416521
VGlut-F-200319,5813055865,0.4490360281128059,0.3870622624396312,0.6,0.0619737656731747
TH-M-000029,5813021602,0.3536503404938253,0.2697712635701897,0.6,0.08387907692363561
VGlut-F-800130,2135408892,0.3581806033774258,0.3754397510302732,0.5,0.017259147652847417
VGlut-F-800130,5813132949,0.3368457843273802,0.3507014843654766,0.5,0.013855700038096386
Trh-M-400110,953414780,0.4207753127966828,0.2756577340614038,0.6,0.14511757873527897
Trh-M-500163,672006007,0.3187642903329296,0.2344800336274387,0.6,0.08428425670549089
TH-F-000019,5813021602,0.4876696496690616,0.4073987493737676,0.7,0.08027090029529405
Trh-F-400055,1070426862,0.4052359420369985,0.3623758199872925,0.7,0.04286012204970596
TH-F-300062,1262360335,0.3553501847963847,0.3748699346745511,0.5,0.019519749878166404
Trh-M-500163,891663788,0.3334579235686518,0.2350588348289592,0.6,0.09839908873969258
VGlut-F-000463,1037293275,0.2971135433542017,0.2914261201946837,0.7,0.005687423159517979
Trh-M-400110,1008024276,0.2475719903462554,0.1342681601904938,0.6,0.11330383015576159
Trh-F-300112,953414780,0.4538427275790996,0.3041828488563244,0.6,0.1496598787227752
Trh-F-400055,1008024276,0.3795023760409126,0.3003245700077423,0.7,0.07917780603317026
Trh-F-300112,922069357,0.3857232914909994,0.3552569405963017,0.7,0.03046635089469768
Trh-F-300112,1008024276,0.4627645161037205,0.2947349665568456,0.7,0.16802954954687488
Trh-M-400023,988567837,0.440490296023899,0.3349034677249899,0.6,0.10558682829890909
TH-M-100063,1449247522,0.3407399234591489,0.3554042265725313,0.6,0.014664303113382404
VGlut-F-400898,1668944259,0.2779552876393514,0.3384390033521013,0.5,0.06048371571274991
Trh-M-400052,1008024276,0.198442279062151,0.1444572848864715,0.6,0.05398499417567951
VGlut-F-800130,1640555311,0.3536582881311406,0.3447597769320362,0.5,0.008898511199104397
Trh-F-400055,953414780,0.4315898539332515,0.2846286887589072,0.6,0.14696116517434432
Trh-F-300112,5813053851,0.4403164107530856,0.4201275977883827,0.7,0.020188812964702874
Trh-M-400131,1008024276,0.1717606789805252,0.0989102687745981,0.6,0.07285041020592709
Trh-M-400110,957506896,0.2463003280167092,0.1924770450325426,0.6,0.05382328298416661
fru-F-000094,298603730,0.4166789030105522,0.4816728806991031,0.7,0.06499397768855086
Cha-F-000239,1733677514,0.1961275257672794,0.1664890271156812,0.0,0.029638498651598205
TH-F-000036,5813011298,0.3699035593831682,0.3917727799765837,0.3,0.021869220593415506
VGlut-F-400757,5901196806,0.3107073131862768,0.3162154181711868,0.6,0.0055081049849100006
TH-M-000030,328533761,0.4370281971448018,0.384210479743349,1.0,0.0528177174014528
Cha-F-000239,1037293275,0.2083054724802925,0.2081548471919793,0.0,0.00015062528831319422
VGlut-F-000177,672283773,0.3792916912160515,0.2286897138966068,0.0,0.1506019773194447
Trh-M-400110,1070426862,0.2585630505092669,0.1939949775842093,0.6,0.06456807292505762
VGlut-F-400049,297251714,0.5091615818496281,0.0233946552217877,0.0,0.48576692662784043
VGlut-F-400186,1700644008,0.2912061205567635,0.3141051532611733,0.6,0.022899032704409794
TH-M-300005,1289359184,0.2821278110153848,0.2859304728315561,0.6,0.003802661816171282
VGlut-F-500876,5813034455,0.3560004102763267,0.2765898202414459,0.6,0.07941059003488077
TH-F-100050,1289359184,0.4612412449923909,0.4611428709099024,0.7,9.837408248847268e-05
VGlut-F-500876,5901196806,0.3312972950298819,0.2924130071688106,0.6,0.03888428786107134
TH-M-000032,5813021602,0.3682109395385592,0.2816839692095908,0.7,0.08652697032896839
TH-F-300062,1666561406,0.3262895204078647,0.3678885994153869,0.5,0.04159907900752219
VGlut-F-400757,1730651751,0.3197210102256473,0.3325070669895072,0.6,0.01278605676385991
Trh-F-400055,922069357,0.3232317893373471,0.3151968084123734,0.7,0.008034980924973678
VGlut-F-400898,1700644008,0.2595012694733964,0.339494116559188,0.6,0.07999284708579157
TH-F-300062,1168915489,0.3484819669186063,0.3372507202878781,0.5,0.011231246630728164
Trh-M-300138,1008024276,0.212316111934812,0.1055190953441331,0.6,0.1067970165906789
Trh-M-400023,957506896,0.2488136597160818,0.2043894830960329,0.6,0.04442417662004891
TH-M-100057,1449247522,0.2808245121278582,0.3692856529507211,0.6,0.08846114082286288
VGlut-F-400757,5813034455,0.3021229457139045,0.2463633040162401,0.6,0.055759641697664425
VGlut-F-700541,1700644008,0.2837159177262369,0.3040108017345341,0.6,0.02029488400829721
TH-F-200026,329970706,0.2851835230101707,0.3590213319014669,0.0,0.07383780889129621
TH-F-100075,5813011298,0.4560707296645359,0.4522228340107476,0.7,0.0038478956537882913
VGlut-F-300438,5813019526,0.4120398692462067,0.3730203782643227,0.6,0.03901949098188401
Trh-M-400131,957506896,0.1954661871109722,0.1673539600812092,0.8,0.028112227029762987
Cha-F-000239,1794055377,0.1381621291082756,0.2749340959404754,0.7,0.1367719668321998
VGlut-F-200392,5813027276,0.4412305286810903,0.2806821297307306,0.0,0.16054839895035972
VGlut-F-400186,1730651751,0.3088859338016085,0.3403769273352524,0.5,0.031490993533643874
VGlut-F-400186,1888199872,0.2348629663544167,0.2361267989139467,0.5,0.0012638325595299982
Cha-F-000239,1316245799,0.2192777361130771,0.0172989806327945,0.0,0.2019787554802826
Trh-M-400131,953414780,0.3389086710850531,0.2299529620519523,0.6,0.10895570903310084
TH-F-200106,1225640135,0.4005172957837448,0.3591032095276241,0.7,0.0414140862561207
TH-F-100036,359931311,0.3608751852465122,0.4375461744163967,0.7,0.07667098916988452
VGlut-F-200392,1135441187,0.3847656054636806,0.2210435022409383,0.0,0.1637221032227423
Trh-M-300138,953414780,0.3594650561258161,0.2456043313035666,0.6,0.11386072482224949
VGlut-F-700541,5901196806,0.2774257867213012,0.2821748490690738,0.6,0.004749062347772615
VGlut-F-400184,1730651751,0.250315925990506,0.3241689822771283,0.6,0.07385305628662231
Trh-M-400023,1051980223,0.3715753659142152,0.3077338199252138,0.5,0.06384154598900138
Trh-M-300071,1008024276,0.2693178346647337,0.2519277815606707,0.7,0.017390053104062997
VGlut-F-500335,5813034455,0.2365172732944549,0.2154333864014118,0.5,0.021083886893043108
TH-M-200013,1035601661,0.3257436705352465,0.2562331977731343,0.6,0.0695104727621122
Trh-M-300138,1070426862,0.2163013025999279,0.1700567661264053,0.5,0.04624453647352261
VGlut-F-400898,5901196806,0.2601196111999909,0.3341258628116199,0.6,0.07400625161162899
VGlut-F-700541,1668944259,0.2761324575406841,0.3195477160183662,0.6,0.04341525847768207
VGlut-F-700541,5813034455,0.2750579144963789,0.2212026017012233,0.6,0.0538553127951556
VGlut-F-100002,1978573010,0.2563430573936839,0.3276698910790369,0.6,0.07132683368535297
VGlut-F-300438,297580589,0.3179487278101187,0.3001595102413041,0.0,0.017789217568814575
Trh-M-400052,953414780,0.3130062584077671,0.2021924817758972,0.5,0.11081377663186989
Trh-M-400052,1070426862,0.2099828718321564,0.1972889626144763,0.6,0.0126939092176801
Trh-M-400052,922069357,0.199952274740648,0.1967793225196393,0.6,0.0031729522210086902
VGlut-F-600204,5813064410,0.2637425381192581,-0.0638635165452213,0.0,0.32760605466447934
Trh-M-400131,1070426862,0.2255277667758831,0.1762335103754331,0.6,0.04929425640044999
TH-F-200004,484126552,0.2883602391004846,0.3409510953360981,0.0,0.05259085623561349
Trh-M-300140,922069357,0.1963841643334516,0.1800076017606089,0.6,0.0163765625728427
Trh-M-300140,1070426862,0.1943769595180573,0.1689290490325532,0.6,0.0254479104855041
VGlut-F-400184,1700644008,0.2102510182252716,0.2555522165146583,0.6,0.045301198289386724
VGlut-F-200319,360259229,0.2906973660195326,0.2930505845264216,0.0,0.0023532185068889655
fru-F-000094,328611004,0.3267047671353325,0.3190685025885744,0.0,0.007636264546758087
Cha-F-000239,610274029,0.0189809754942882,-0.1236325671328541,0.0,0.1426135426271423
VGlut-F-500335,1888199872,0.2138945058452177,0.2178979708792509,0.5,0.0040034650340332045
VGlut-F-000158,296543992,0.2659159630397251,0.2632471908792939,0.0,0.00266877216043121
VGlut-F-400184,1888199872,0.1974435122815895,0.2284174146015636,0.6,0.0309739023199741
VGlut-F-400184,5901196806,0.2399638214797228,0.3215131649541343,0.6,0.08154934347441148
VGlut-F-500335,5901196806,0.2044817295995592,0.2315960630446068,0.5,0.0271143334450476
TH-F-000019,361005850,0.3465179576120497,0.2432328995321299,0.4,0.10328505807991978
VGlut-F-400184,5813034455,0.2392620819377146,0.2029157895713531,0.6,0.0363462923663615
TH-M-000029,361005850,0.2158728685687814,0.0701523632912355,0.3,0.1457205052775459
