neuron_id,group,region_1,region_2,vox_1,vox_2,vox_neuropil,vox_total,vox_other,other_frac,share_1,share_2,share_12,share_1_total,share_2_total,share_12_total,side_1,side_2,side_share_1,side_share_2,top2_sides_same_region,region_pair
Trh-F-100038,dense,al_3,ms_12,41578.0,21184.0,99428.0,121167.0,21739.0,0.17941353668903248,0.4181719435169168,0.21305869573963068,0.6312306392565474,0.3431462361864204,0.17483308161463104,0.5179793178010514,al_3_r,ms_12_r,0.39229392122943235,0.13864303817838033,False,al_3 + ms_12
Trh-F-100052,dense,dlp_23,dfp_5,65680.0,55147.0,144763.0,175485.0,30722.0,0.1750690942245776,0.4537070936634361,0.3809467888894262,0.8346538825528622,0.37427700373251277,0.31425477961079296,0.6885317833433057,dlp_23_r,dfp_5_r,0.40520022381409615,0.3071295842169615,False,dfp_5 + dlp_23
Trh-F-100066,dense,dfp_5,fb_6,67010.0,42797.0,134421.0,157036.0,22615.0,0.14401156422731093,0.49850841758356207,0.3183803125999658,0.8168887301835279,0.4267174405868718,0.2725298657632645,0.6992473063501363,dfp_5_r,fb_6_r,0.49850841758356207,0.16172324264809815,False,dfp_5 + fb_6
Trh-F-300112,dense,fb_6,dfp_5,9766.0,8451.0,28439.0,34146.0,5707.0,0.16713524278099923,0.3434016667252716,0.29716234748057246,0.6405640142058441,0.2860071457857436,0.24749604638903533,0.5335031921747789,dfp_5_r,fb_6_l,0.29716234748057246,0.1808783712507472,False,dfp_5 + fb_6
Trh-F-400055,dense,dfp_5,fb_6,13203.0,12941.0,36024.0,41579.0,5555.0,0.13360109670747253,0.36650566289140574,0.35923273373306686,0.7257383966244726,0.3175401043796147,0.31123884653310563,0.6287789509127204,dfp_5_r,fb_6_l,0.36650566289140574,0.1848489895625139,False,dfp_5 + fb_6
Trh-M-000172,dense,al_3,dfp_5,51079.0,9072.0,78131.0,98126.0,19995.0,0.2037686240140228,0.6537609911558793,0.11611268254598046,0.7698736737018597,0.520545013554002,0.09245256099300898,0.612997574547011,al_3_r,dfp_5_r,0.5694026698749536,0.11260575187825575,False,al_3 + dfp_5
Trh-M-100020,dense,dlp_23,dfp_5,35366.0,25895.0,85465.0,100033.0,14568.0,0.14563194145931843,0.4138068215058796,0.3029895278769087,0.7167963493827882,0.35354333070086874,0.2588645746903522,0.6124079053912209,dlp_23_r,dfp_5_r,0.29740829579359973,0.2700754694904347,False,dfp_5 + dlp_23
Trh-M-100024,dense,fb_6,dfp_5,31262.0,24329.0,57634.0,65931.0,8297.0,0.12584368506468885,0.5424228753860568,0.42212929867786375,0.9645521740639206,0.47416238188409093,0.3690069921584687,0.8431693740425596,dfp_5_r,fb_6_r,0.42212929867786375,0.28207308186140123,False,dfp_5 + fb_6
Trh-M-100025,dense,dfp_5,fb_6,70195.0,45771.0,139358.0,167195.0,27837.0,0.16649421334370046,0.5037026937814837,0.32844185479125704,0.8321445485727407,0.4198391100212327,0.2737581865486408,0.6935972965698735,dfp_5_r,fb_6_r,0.5037026937814837,0.17318704344207006,False,dfp_5 + fb_6
Trh-M-100037,dense,al_3,dfp_5,68311.0,5096.0,92259.0,111062.0,18803.0,0.169301831409483,0.7404264082636924,0.0552358035530409,0.7956622118167334,0.6150708613207038,0.045884280852136645,0.6609551421728403,al_3_r,al_3_l,0.6693655903489091,0.07106081791478339,True,al_3 + dfp_5
Trh-M-100060,dense,dfp_5,dlp_23,63002.0,38227.0,121784.0,165296.0,43512.0,0.2632368599361146,0.5173257570781055,0.31389180844774356,0.831217565525849,0.3811465492207918,0.23126391443229116,0.6124104636530829,dfp_5_r,dlp_23_r,0.4284060303488143,0.3125533731853117,False,dfp_5 + dlp_23
Trh-M-100071,dense,dfp_5,fb_6,55078.0,43344.0,126876.0,156331.0,29455.0,0.18841432601339467,0.43410889372300515,0.34162489359689774,0.775733787319903,0.35231655909576476,0.2772578695204406,0.6295744286162054,dfp_5_r,fb_6_r,0.43410889372300515,0.18715911598726315,False,dfp_5 + fb_6
Trh-M-200043,dense,al_3,ammc_2,55271.0,678.0,56125.0,74859.0,18734.0,0.25025715010887134,0.9847839643652562,0.012080178173719376,0.9968641425389755,0.7383347359702909,0.009057027211156974,0.7473917631814478,al_3_r,ammc_2_r,0.9847839643652562,0.012080178173719376,False,al_3 + ammc_2
Trh-M-300071,dense,fb_6,dfp_5,20266.0,13151.0,40799.0,49239.0,8440.0,0.17140884258413047,0.49672786097698474,0.32233633177283755,0.8190641927498223,0.4115843132476289,0.2670850342208412,0.6786693474684701,dfp_5_r,fb_6_r,0.32233633177283755,0.27628128140395597,False,dfp_5 + fb_6
Trh-M-300138,dense,fb_6,dfp_5,13669.0,10730.0,30795.0,39676.0,8881.0,0.2238380885169876,0.443870758239974,0.3484331872057152,0.7923039454456893,0.34451557616695233,0.2704405686057062,0.6149561447726586,dfp_5_r,fb_6_r,0.3484331872057152,0.23640201331384966,False,dfp_5 + fb_6
Trh-M-300140,dense,fb_6,dfp_5,19286.0,12399.0,36214.0,47218.0,11004.0,0.23304671947138803,0.5325564698735296,0.34238139945877283,0.8749378693323024,0.40844593163624043,0.262590537506883,0.6710364691431234,dfp_5_r,fb_6_l,0.34238139945877283,0.2704755067101121,False,dfp_5 + fb_6
Trh-M-400023,dense,fb_6,dfp_5,9160.0,6904.0,23444.0,31983.0,8539.0,0.2669855860926117,0.3907183074560655,0.2944889950520389,0.6852073025081045,0.2864021511427946,0.21586467811024607,0.5022668292530407,dfp_5_r,fb_6_r,0.2944889950520389,0.2073878177785361,False,dfp_5 + fb_6
Trh-M-400052,dense,fb_6,dfp_5,16988.0,11365.0,33550.0,42222.0,8672.0,0.20539055468712994,0.5063487332339791,0.33874813710879287,0.845096870342772,0.4023494860499266,0.26917246932878597,0.6715219553787125,dfp_5_r,fb_6_r,0.33874813710879287,0.2660208643815201,False,dfp_5 + fb_6
Trh-M-400110,dense,fb_6,dfp_5,14391.0,10770.0,33896.0,43707.0,9811.0,0.22447205253163108,0.424563370309181,0.31773660608921406,0.7422999763983951,0.3292607591461322,0.24641361795593383,0.575674377102066,dfp_5_r,fb_6_r,0.31773660608921406,0.2419754543308945,False,dfp_5 + fb_6
Trh-M-400131,dense,fb_6,dfp_5,13770.0,7017.0,29914.0,40602.0,10688.0,0.26323826412491996,0.46031958280403823,0.23457244099752625,0.6948920238015645,0.33914585488399585,0.17282399881779223,0.511969853701788,dfp_5_r,fb_6_r,0.23457244099752625,0.2344052951795146,False,dfp_5 + fb_6
Trh-M-500163,dense,dfp_5,mb_4,13712.0,1291.0,15101.0,20003.0,4902.0,0.24506324051392292,0.9080193364677835,0.08549102708429905,0.9935103635520827,0.6854971754236865,0.06454031895215717,0.7500374943758437,dfp_5_r,mb_4_r,0.9080193364677835,0.08549102708429905,False,dfp_5 + mb_4
Trh-M-700039,dense,spp_20,dlp_23,33148.0,31952.0,118992.0,143356.0,24364.0,0.1699545188202796,0.27857334946887186,0.2685222535968805,0.5470956030657523,0.23122854990373615,0.22288568319428556,0.45411423309802174,spp_20_r,dlp_23_r,0.27857334946887186,0.2685222535968805,False,dlp_23 + spp_20
VGlut-F-000016,dense,vlp_21,dlp_23,221397.0,2767.0,226410.0,236731.0,10321.0,0.04359800786546755,0.977858751821916,0.012221191643478645,0.9900799434653946,0.9352260582686678,0.011688372034080876,0.9469144303027487,vlp_21_r,dlp_23_r,0.977858751821916,0.012221191643478645,False,dlp_23 + vlp_21
VGlut-F-000111,dense,vlp_21,spp_20,114900.0,15075.0,148579.0,159648.0,11069.0,0.06933378432551614,0.7733259747339799,0.10146117553624671,0.8747871502702266,0.7197083583884546,0.09442648827420325,0.8141348466626579,vlp_21_r,spp_20_r,0.7731980966354599,0.06995605031666656,False,spp_20 + vlp_21
VGlut-F-000158,dense,dlp_23,idlp_24,70027.0,12366.0,95509.0,104291.0,8782.0,0.08420669089374921,0.7331979185207677,0.12947470918970988,0.8626726277104776,0.671457748031949,0.1185720723744139,0.7900298204063629,dlp_23_r,idlp_24_r,0.7331979185207677,0.12947470918970988,False,dlp_23 + idlp_24
VGlut-F-000177,dense,vlp_21,dlp_23,40846.0,23444.0,73867.0,78640.0,4773.0,0.06069430315361139,0.5529668187417927,0.3173812392543355,0.8703480579961281,0.5194048830111903,0.298118006103764,0.8175228891149542,vlp_21_r,dlp_23_r,0.5529668187417927,0.3173812392543355,False,dlp_23 + vlp_21
VGlut-F-000303,dense,dlp_23,spp_20,37766.0,18916.0,128374.0,147643.0,19269.0,0.13051075906070725,0.29418729649305936,0.14735070964525526,0.4415380061383146,0.2557926891217328,0.12811985668131912,0.38391254580305195,dlp_23_r,spp_20_r,0.29418729649305936,0.14735070964525526,False,dlp_23 + spp_20
VGlut-F-000463,dense,al_3,pan_11,53735.0,7124.0,81923.0,98333.0,16410.0,0.16688192163363266,0.6559208036815058,0.08695970606545171,0.7428805097469575,0.5464594795236594,0.07244770321255327,0.6189071827362127,al_3_r,pan_11_r,0.6559208036815058,0.08695970606545171,False,al_3 + pan_11
VGlut-F-000556,dense,dmp_10,ccp_16,39366.0,7616.0,62853.0,75994.0,13141.0,0.17292154643787666,0.6263185528137082,0.12117162267513086,0.747490175488839,0.5180145800984288,0.10021843829776035,0.6182330183961892,dmp_10_r,spp_20_r,0.6206227228612795,0.11732136890840533,False,ccp_16 + dmp_10
VGlut-F-100002,dense,al_3,vmp_15,25351.0,22840.0,118473.0,145385.0,26912.0,0.185108505003955,0.21398124467178176,0.1927865420813181,0.4067677867530999,0.1743714963717027,0.15710011349176325,0.33147160986346597,al_3_r,vmp_15_r,0.21398124467178176,0.1927865420813181,False,al_3 + vmp_15
VGlut-F-100003,dense,al_3,ms_12,67453.0,19461.0,129175.0,163796.0,34621.0,0.21136657793841118,0.5221830849622605,0.15065608670408362,0.6728391716663441,0.4118110332364649,0.11881242521184888,0.5306234584483137,al_3_r,ms_12_r,0.4940584478420747,0.08829881943100445,False,al_3 + ms_12
VGlut-F-100035,dense,spp_20,dfp_5,23185.0,20343.0,102052.0,116353.0,14301.0,0.12291045353364331,0.2271881001842198,0.1993395523850586,0.4265276525692784,0.19926430775313056,0.17483863759421758,0.37410294534734817,spp_20_r,dfp_5_r,0.2271881001842198,0.16897268059420686,False,dfp_5 + spp_20
VGlut-F-100125,dense,vlp_21,dlp_23,105470.0,23953.0,163642.0,173564.0,9922.0,0.05716623262888618,0.6445166888696056,0.14637440265946394,0.7908910915290696,0.6076720979004863,0.13800672950611878,0.7456788274066051,vlp_21_r,dlp_23_r,0.6349653511934589,0.14637440265946394,False,dlp_23 + vlp_21
VGlut-F-200036,dense,vlp_21,dmp_10,61430.0,41595.0,133262.0,151001.0,17739.0,0.11747604320501188,0.4609716198166019,0.3121294892767631,0.7731011090933649,0.4068184978907424,0.27546175190892774,0.6822802497996702,vlp_21_r,dmp_10_r,0.4609716198166019,0.3121294892767631,False,dmp_10 + vlp_21
VGlut-F-200062,dense,dfp_5,dlp_23,104998.0,65775.0,214364.0,251787.0,37423.0,0.1486295956502917,0.4898117221175197,0.3068379018865108,0.7966496240040305,0.4170112039144197,0.2612327085989348,0.6782439125133546,dfp_5_r,dlp_23_r,0.4898117221175197,0.3068379018865108,False,dfp_5 + dlp_23
VGlut-F-200143,dense,dlp_23,idlp_24,80631.0,16910.0,119364.0,129205.0,9841.0,0.07616578305793119,0.6755051774404343,0.14166750444019974,0.8171726818806341,0.6240547966409968,0.13087728803064896,0.7549320846716459,dlp_23_r,idlp_24_r,0.6667253108139808,0.13043296136188465,False,dlp_23 + idlp_24
VGlut-F-200251,dense,dfp_5,mb_4,142403.0,22331.0,198265.0,226507.0,28242.0,0.1246848883257471,0.71824578216024,0.11263208332282551,0.8308778654830656,0.6286913870211517,0.09858856459182277,0.7272799516129744,dfp_5_r,dfp_5_l,0.44014324262981364,0.27810253953042646,True,dfp_5 + mb_4
VGlut-F-200319,dense,lh_25,dlp_23,57306.0,15167.0,84300.0,93538.0,9238.0,0.09876200047039706,0.6797864768683274,0.17991696322657177,0.8597034400948992,0.6126494045200881,0.16214800401975668,0.7747974085398448,lh_25_r,dlp_23_r,0.6797864768683274,0.17991696322657177,False,dlp_23 + lh_25
VGlut-F-200392,dense,vlp_21,lh_25,98924.0,21323.0,127103.0,135937.0,8834.0,0.06498598615535138,0.7782979158635123,0.1677615791916792,0.9460594950551915,0.7277194582784672,0.15685942752892884,0.8845788858073961,vlp_21_r,lh_25_r,0.7782979158635123,0.1677615791916792,False,lh_25 + vlp_21
VGlut-F-200459,dense,dlp_23,ccp_16,26633.0,10057.0,82159.0,94237.0,12078.0,0.12816621921326019,0.32416412079017515,0.12240898745116177,0.44657310824133695,0.2826172310239078,0.10672029033182295,0.38933752135573074,dlp_23_r,lh_25_r,0.32416412079017515,0.12115532078043793,False,ccp_16 + dlp_23
VGlut-F-300438,dense,dlp_23,lh_25,29153.0,17333.0,72772.0,80854.0,8082.0,0.0999579488955401,0.40060737646347494,0.23818226790523828,0.6387896443687132,0.3605634847997625,0.21437405694214262,0.5749375417419051,dlp_23_r,lh_25_r,0.40060737646347494,0.23818226790523828,False,dlp_23 + lh_25
VGlut-F-400049,dense,dfp_5,dlp_23,18045.0,12805.0,36593.0,42169.0,5576.0,0.13222983708411393,0.49312710081163064,0.34993031454103246,0.8430574153526631,0.4279209846095473,0.30365908605847897,0.7315800706680263,dfp_5_r,dlp_23_r,0.49312710081163064,0.34993031454103246,False,dfp_5 + dlp_23
VGlut-F-400184,dense,al_3,ms_12,33143.0,4342.0,39665.0,51749.0,12084.0,0.23351175868132718,0.8355729232320686,0.10946678431866885,0.9450397075507374,0.6404568204216506,0.08390500299522696,0.7243618234168776,al_3_r,al_3_l,0.7350056725072482,0.10056725072482037,True,al_3 + ms_12
VGlut-F-400186,dense,al_3,ms_12,66935.0,6843.0,75434.0,94949.0,19515.0,0.20553139053597194,0.8873319723201739,0.0907150621735557,0.9780470344937297,0.7049573981821821,0.07207026930246764,0.7770276674846497,al_3_r,al_3_l,0.7838507834663414,0.10348118885383249,True,al_3 + ms_12
VGlut-F-400334,dense,dfp_5,spp_20,38649.0,37999.0,134417.0,169527.0,35110.0,0.2071056527868717,0.2875305950884189,0.28269489722282154,0.5702254923112404,0.2279813834964342,0.22414718599397146,0.45212856949040564,dfp_5_r,spp_20_r,0.28649649969869884,0.28269489722282154,False,dfp_5 + spp_20
VGlut-F-400757,dense,al_3,ms_12,40279.0,5022.0,46239.0,56598.0,10359.0,0.18302766882221988,0.8711044789030905,0.10860961525984558,0.9797140941629361,0.7116682568288633,0.08873105056715785,0.800399307396021,al_3_r,ms_12_r,0.8443954237764657,0.10618741754795735,False,al_3 + ms_12
VGlut-F-400898,dense,al_3,ms_12,42235.0,2605.0,45762.0,54150.0,8388.0,0.15490304709141275,0.922927319610157,0.05692495957344522,0.9798522791836021,0.7799630655586334,0.04810710987996306,0.8280701754385965,al_3_r,al_3_l,0.8353218827848433,0.08760543682531358,True,al_3 + ms_12
VGlut-F-500002,dense,dfp_5,fspp_19,49106.0,10777.0,71209.0,85334.0,14125.0,0.16552605057772987,0.6896038422109565,0.151343229086211,0.8409470712971675,0.5754564417465489,0.1262919820938899,0.7017484238404388,dfp_5_r,fspp_19_r,0.6896038422109565,0.151343229086211,False,dfp_5 + fspp_19
VGlut-F-500335,dense,al_3,ms_12,46559.0,5590.0,53179.0,63392.0,10213.0,0.16110865724381626,0.8755147708681998,0.10511668139679196,0.9806314522649918,0.7344617617364967,0.08818147400302877,0.8226432357395255,al_3_r,ms_12_r,0.7862502115496719,0.10511668139679196,False,al_3 + ms_12
VGlut-F-500876,dense,al_3,ms_12,30441.0,1878.0,32757.0,39230.0,6473.0,0.1650012745347948,0.9292975547211283,0.057331257441157614,0.9866288121622859,0.7759622737700739,0.04787152689268417,0.8238338006627581,al_3_r,ms_12_r,0.900906676435571,0.057331257441157614,False,al_3 + ms_12
VGlut-F-600204,dense,lob_27,vlp_21,65299.0,20480.0,136149.0,156810.0,20661.0,0.1317581786875837,0.4796142461567841,0.15042343315044546,0.6300376793072295,0.4164211466105478,0.13060391556660927,0.5470250621771571,lob_27_r,vlp_21_r,0.4796142461567841,0.15042343315044546,False,lob_27 + vlp_21
VGlut-F-700261,dense,vlp_21,dmp_10,96900.0,25823.0,172003.0,196279.0,24276.0,0.12368108661649999,0.5633622669372046,0.15013110236449365,0.7134933693016983,0.4936850096036764,0.13156272448912007,0.6252477340927964,vlp_21_r,dmp_10_r,0.5633622669372046,0.15013110236449365,False,dmp_10 + vlp_21
VGlut-F-700541,dense,al_3,ms_12,35817.0,7485.0,44322.0,52552.0,8230.0,0.1566067894656721,0.8081088398537972,0.16887775822390685,0.976986598077704,0.6815535089054651,0.1424303546963008,0.8239838636017659,al_3_r,ms_12_r,0.728757727539371,0.1564008844366229,False,al_3 + ms_12
VGlut-F-800130,dense,al_3,ms_12,65724.0,10329.0,76836.0,89982.0,13146.0,0.14609588584383543,0.8553802904888334,0.13442917382476963,0.989809464313603,0.73041274921651,0.11478962459158498,0.8452023738080949,al_3_r,ms_12_r,0.8553802904888334,0.13442917382476963,False,al_3 + ms_12
fru-F-000094,dense,dfp_5,dlp_23,52052.0,11841.0,79024.0,87154.0,8130.0,0.09328315395736284,0.6586859688195991,0.1498405547681717,0.8085265235877708,0.5972416641806457,0.13586295522867567,0.7331046194093215,dfp_5_r,dlp_23_r,0.5966035634743875,0.1498405547681717,False,dfp_5 + dlp_23
fru-F-000131,dense,dlp_23,dfp_5,35138.0,11498.0,65576.0,79514.0,13938.0,0.17528988605780113,0.5358362815664267,0.17533853848969136,0.7111748200561181,0.44190960082501196,0.14460346605629198,0.5865130668813039,dlp_23_r,fspp_19_r,0.5358362815664267,0.13143528120043918,False,dfp_5 + dlp_23
fru-M-000335,dense,dfp_5,mb_4,34123.0,8027.0,54485.0,72923.0,18438.0,0.2528420388629102,0.6262824630632284,0.14732495182160227,0.7736074148848306,0.4679319281982365,0.11007501062764834,0.5780069388258848,dfp_5_r,mb_4_r,0.6262824630632284,0.14732495182160227,False,dfp_5 + mb_4
fru-M-000339,dense,fb_6,dfp_5,22043.0,21236.0,45328.0,50663.0,5335.0,0.10530367329214614,0.48629985880691845,0.4684962936816096,0.9547961524885281,0.4350906973530979,0.41916191303318,0.854252610386278,dfp_5_r,fb_6_r,0.4684962936816096,0.2683771620190611,False,dfp_5 + fb_6
fru-M-300299,dense,dfp_5,fb_6,18506.0,14233.0,53799.0,89764.0,35965.0,0.4006617352167907,0.34398408892358595,0.2645588207959256,0.6085429097195115,0.20616282696849517,0.15856022458892205,0.36472305155741724,dfp_5_r,ms_12_r,0.34398408892358595,0.16793992453391327,False,dfp_5 + fb_6
npf-M-300037,dense,dfp_5,dlp_23,77194.0,5862.0,93149.0,141608.0,48459.0,0.34220524264165864,0.828715284114698,0.06293143243620436,0.8916467165509023,0.5451245692333766,0.0413959663295859,0.5865205355629626,dfp_5_r,dfp_5_l,0.7049458394615079,0.12376944465319005,True,dfp_5 + dlp_23
Cha-F-000009,projection,mb_4,dfp_5,43935.0,6425.0,53597.0,64218.0,10621.0,0.16538976610919057,0.8197287161594865,0.11987611246898147,0.9396048286284681,0.684153975520882,0.1000498302656576,0.7842038057865396,mb_4_r,mb_4_l,0.5074351176371812,0.31229359852230537,True,dfp_5 + mb_4
Cha-F-400112,projection,dfp_5,mb_4,11942.0,11153.0,23097.0,27446.0,4349.0,0.15845660569846243,0.5170368446118544,0.482876564055938,0.9999134086677923,0.43510894119361654,0.4063615827442979,0.8414705239379144,dfp_5_r,mb_4_r,0.5164307052864008,0.33108195869593454,False,dfp_5 + mb_4
Cha-F-400201,projection,mb_4,dfp_5,9082.0,6757.0,19931.0,30246.0,10315.0,0.3410368313165377,0.45567206863679693,0.3390196176809995,0.7946916863177964,0.30027111022945185,0.22340144151292732,0.5236725517423791,mb_4_r,dfp_5_r,0.3806632883447895,0.33400230796247055,False,dfp_5 + mb_4
Cha-F-800086,projection,mb_4,dfp_5,9708.0,8241.0,25269.0,33654.0,8385.0,0.2491531467284721,0.38418615695120506,0.32613083224504336,0.7103169891962484,0.2884649670172936,0.24487430914601532,0.533339276163309,mb_4_r,dfp_5_r,0.37065178677430843,0.2979144406189402,False,dfp_5 + mb_4
E0585-F-200015,projection,dfp_5,mb_4,11562.0,9657.0,27923.0,34557.0,6634.0,0.19197268281390167,0.4140672563836264,0.3458439279447051,0.7599111843283315,0.33457765431027,0.27945134126226234,0.6140289955725323,dfp_5_r,mb_4_r,0.39032338932063176,0.3348135945278086,False,dfp_5 + mb_4
E0585-F-300042,projection,dfp_5,mb_4,11646.0,8925.0,27653.0,34858.0,7205.0,0.206695736990074,0.4211477958991791,0.3227497920659603,0.7438975879651394,0.334098341844053,0.2560387859314935,0.5901371277755465,dfp_5_r,mb_4_r,0.4194843235815282,0.30546414493906626,False,dfp_5 + mb_4
G0239-F-000001,projection,mb_4,dfp_5,11323.0,10953.0,26978.0,32877.0,5899.0,0.17942634668613316,0.4197123582178071,0.40599747942768183,0.8257098376454889,0.3444049031237643,0.3331508349301944,0.6775557380539587,mb_4_r,dfp_5_r,0.4197123582178071,0.40599747942768183,False,dfp_5 + mb_4
G0239-F-000003,projection,dfp_5,mb_4,11300.0,9498.0,25008.0,32602.0,7594.0,0.23293049506165267,0.4518554062699936,0.3797984644913628,0.8316538707613563,0.3466045027912398,0.29133182013373415,0.6379363229249739,dfp_5_r,mb_4_r,0.4518554062699936,0.3797984644913628,False,dfp_5 + mb_4
G0239-F-000005,projection,mb_4,dfp_5,10305.0,10279.0,24465.0,31375.0,6910.0,0.2202390438247012,0.4212139791538933,0.4201512364602493,0.8413652156141427,0.3284462151394422,0.3276175298804781,0.6560637450199203,mb_4_r,dfp_5_r,0.4212139791538933,0.4201512364602493,False,dfp_5 + mb_4
G0239-F-000007,projection,mb_4,dfp_5,9381.0,7812.0,21325.0,31083.0,9758.0,0.3139336614869865,0.43990621336459557,0.3663305978898007,0.8062368112543963,0.3018048450921726,0.2513270919795387,0.5531319370717113,mb_4_r,dfp_5_r,0.43990621336459557,0.3663305978898007,False,dfp_5 + mb_4
G0239-F-000008,projection,mb_4,dfp_5,12689.0,10345.0,29123.0,36945.0,7822.0,0.21172012450940586,0.43570373931257084,0.3552175256669986,0.7909212649795694,0.3434564893760996,0.28001082690485857,0.6234673162809582,mb_4_r,dfp_5_r,0.43570373931257084,0.3552175256669986,False,dfp_5 + mb_4
G0239-F-000009,projection,mb_4,dfp_5,9215.0,9125.0,24296.0,31556.0,7260.0,0.23006718215236405,0.37928054000658545,0.375576226539348,0.7548567665459335,0.29202053492204333,0.2891684624160223,0.5811889973380656,mb_4_r,dfp_5_r,0.37928054000658545,0.375576226539348,False,dfp_5 + mb_4
G0239-F-000011,projection,dfp_5,mb_4,11664.0,10573.0,27910.0,32446.0,4536.0,0.1398015163656537,0.41791472590469364,0.3788247939806521,0.7967395198853457,0.35948961351168096,0.3258645133452506,0.6853541268569315,dfp_5_l,mb_4_l,0.41791472590469364,0.3788247939806521,False,dfp_5 + mb_4
G0239-F-000012,projection,mb_4,dfp_5,12058.0,9351.0,27878.0,35452.0,7574.0,0.21364097935236376,0.43252744099289764,0.3354257837721501,0.7679532247650477,0.34012185490240326,0.26376509082703375,0.603886945729437,mb_4_r,dfp_5_r,0.43252744099289764,0.3354257837721501,False,dfp_5 + mb_4
G0239-F-000013,projection,mb_4,dfp_5,11840.0,10609.0,25845.0,35102.0,9257.0,0.26371716711298504,0.4581156896885278,0.4104855871541884,0.8686012768427162,0.3373027177938579,0.30223349096917557,0.6395362087630334,mb_4_r,dfp_5_r,0.4581156896885278,0.4104855871541884,False,dfp_5 + mb_4
Gad1-F-001409,projection,mb_4,dfp_5,990.0,521.0,1959.0,7192.0,5233.0,0.7276140155728588,0.5053598774885145,0.2659520163348647,0.7713118938233793,0.13765294771968856,0.07244160177975528,0.21009454949944384,mb_4_r,dfp_5_r,0.5053598774885145,0.2659520163348647,False,dfp_5 + mb_4
Gad1-F-101173,projection,mb_4,eb_8,14008.0,12125.0,33501.0,39751.0,6250.0,0.15722874896229025,0.4181367720366556,0.361929494641951,0.7800662666786066,0.3523936504742019,0.3050237729868431,0.657417423461045,mb_4_r,eb_8_r,0.4181367720366556,0.1936061610101191,False,eb_8 + mb_4
Gad1-F-200227,projection,dfp_5,mb_4,12166.0,9814.0,22459.0,25187.0,2728.0,0.10830984237900504,0.5416982056191282,0.4369740415868917,0.9786722472060199,0.48302695835153053,0.38964545201889866,0.8726724103704292,dfp_5_r,mb_4_r,0.5416982056191282,0.32450242664410706,False,dfp_5 + mb_4
Gad1-F-300153,projection,mb_4,dfp_5,7419.0,4461.0,12340.0,13911.0,1571.0,0.11293221191862554,0.6012155591572124,0.36150729335494325,0.9627228525121556,0.533318956221695,0.32068147509165407,0.8540004313133491,mb_4_r,dfp_5_r,0.5333063209076175,0.35834683954619123,False,dfp_5 + mb_4
Gad1-F-300154,projection,dfp_5,mb_4,8138.0,5057.0,15300.0,18945.0,3645.0,0.19239904988123516,0.5318954248366013,0.33052287581699347,0.8624183006535948,0.4295592504618633,0.26693058854579044,0.6964898390076537,dfp_5_r,mb_4_r,0.5318954248366013,0.33052287581699347,False,dfp_5 + mb_4
Gad1-F-300275,projection,dfp_5,mb_4,8311.0,6446.0,14765.0,20914.0,6149.0,0.2940135794204839,0.5628852014900102,0.4365729766339316,0.9994581781239418,0.39738930859711197,0.3082145930955341,0.7056039016926461,dfp_5_r,mb_4_r,0.5628852014900102,0.3457500846596681,False,dfp_5 + mb_4
Gad1-F-300309,projection,mb_4,dfp_5,7825.0,6771.0,17867.0,24434.0,6567.0,0.26876483588442335,0.4379582470476297,0.37896681032070295,0.8169250573683327,0.32025047065564377,0.2771138577392159,0.5973643283948596,dfp_5_r,mb_4_r,0.3598813454972855,0.3252364694688532,False,dfp_5 + mb_4
Gad1-F-301525,projection,mb_4,dlp_23,10388.0,5662.0,23760.0,33564.0,9804.0,0.29209867715409366,0.4372053872053872,0.2382996632996633,0.6755050505050505,0.3094982719580503,0.16869264688356572,0.478190918841616,mb_4_r,dlp_23_r,0.30812289562289563,0.2382996632996633,False,dlp_23 + mb_4
Gad1-F-301704,projection,mb_4,eb_8,56203.0,9799.0,81326.0,102942.0,21616.0,0.20998232014143886,0.6910828025477707,0.12049037208272877,0.8115731746304995,0.545967632258942,0.09518952419809212,0.6411571564570341,mb_4_r,mb_4_l,0.397621916730197,0.29346088581757374,True,eb_8 + mb_4
Gad1-F-400259,projection,dfp_5,mb_4,14250.0,8135.0,30600.0,37675.0,7075.0,0.18779031187790313,0.46568627450980393,0.2658496732026144,0.7315359477124183,0.37823490378234903,0.2159256801592568,0.5941605839416059,dfp_5_r,mb_4_r,0.46372549019607845,0.25333333333333335,False,dfp_5 + mb_4
Gad1-F-400718,projection,dfp_5,mb_4,22400.0,15436.0,38357.0,47593.0,9236.0,0.19406215199714244,0.5839872774200277,0.4024298042078369,0.9864170816278646,0.4706574496249448,0.32433341037547536,0.7949908600004202,dfp_5_r,mb_4_r,0.5839872774200277,0.3243736475741064,False,dfp_5 + mb_4
Gad1-F-400957,projection,mb_4,eb_8,9231.0,5849.0,17227.0,27239.0,10012.0,0.36756121737215025,0.5358448946421316,0.33952516398676497,0.8753700586288965,0.3388890928448181,0.2147288813833107,0.5536179742281288,mb_4_r,eb_8_l,0.4971846519997678,0.20810355836767863,False,eb_8 + mb_4
Gad1-F-402516,projection,dfp_5,mb_4,12398.0,12163.0,27408.0,40071.0,12663.0,0.3160140750168451,0.4523496789258611,0.4437755399883246,0.8961252189141856,0.30940081355593824,0.30353622320381324,0.6129370367597514,dfp_5_r,mb_4_r,0.4483727378867484,0.3570855224751897,False,dfp_5 + mb_4
